0,0.9999587947966068,0.638319049948621,0.9877331227573487,0.11986107466483979,0.0007740883731297385,0.9155380102380954,0.18383748600042737,0.024787746487729356,9.451799090650656e-06,0.9999999999950808,0.27507575059489886,0.9738208260101222,0.9957694463909383,0.008602187750721477,0.0014729505680396902,0.12416299675903264,0.203011153271738,0.4826537486838335
1,0.11,0.19,0.6,0.34,0.37,0.22,0.24,0.35,0.17,0.25,0.33,0.26,0.44,0.45,0.35,0.16,0.32,0.39
2,0.81,0.74,0.83,0.6,0.63,0.89,0.86,0.87,0.23,0.6,0.7,0.34,0.73,0.53,0.75,0.67,0.8,0.61
3,0.34,0.04,0.09,0.26,0.02,0.04,0.11,0.12,0.18,0.11,0.05,0.42,0.07,0.27,0.01,0.33,0.07,0.13
4,0.08358349372979117,0.0841478196303032,0.08298534307990119,0.08355761339395859,0.08381400239929468,0.08412154656663841,0.08250447796145141,0.0831656780936583,0.08309043286730741,0.08395460532177938,0.08292963712836053,0.059584328578101114,0.08416873226567931,0.08453688440966348,0.08356166375103684,0.08339118798013564,0.0834080849446607,0.08434242842724633
5,0.38,0.39,0.48,0.3,0.24,0.38,0.6,0.55,0.53,0.25,0.35,0.42,0.53,0.52,0.32,0.29,0.59,0.59
6,0.28,0.25,0.43,0.17,0.14,0.51,0.49,0.24,0.3,0.41,0.26,0.49,0.45,0.45,0.23,0.13,0.22,0.24
7,0.45,0.56,0.54,0.54,0.65,0.33,0.57,0.39,0.4,0.63,0.63,0.64,0.46,0.5,0.63,0.4,0.4,0.46
8,0.0,1.0,0.0,0.0,0.002438896209801961,0.4702772021008126,1.0,7.544387000618289e-05,0.967128269173924,0.6638245737730517,0.0,2.486771061166135e-14,0.9996846774853514,1.0,1.0,0.00021664893215613557,0.013222635170005772,1.0
9,0.22,0.07,0.39,0.08,0.27,0.09,0.06,0.17,0.31,0.06,0.37,0.47,0.53,0.36,0.32,0.19,0.46,0.29
10,0.46,0.4,0.51,0.24,0.27,0.3,0.42,0.34,0.26,0.2,0.33,0.48,0.18,0.29,0.35,0.44,0.42,0.22
11,0.5874527430071835,0.6104186410131501,0.6104186410131501,0.6466817033750036,0.6245137886943,0.3188529546888375,0.3188529546888375,0.5874527430071835,0.3188529546888375,3.323419301881956e-07,9.437274750982219e-06,0.9056265363247423,0.3188529546888375,0.7207841936928764,0.7254899279116376,0.9062236846598248,0.7441337329334979,0.08134222681064004
12,0.32,0.15,0.2,0.27,0.06,0.1,0.22,0.13,0.12,0.12,0.27,0.35,0.15,0.22,0.08,0.15,0.04,0.24
13,3.0320855638641954e-05,0.008434577581813167,1.2281412664606962e-13,3.881980633706169e-06,0.0028865702296518225,1.3031639793345664e-15,0.7973790395678296,0.1066144712755592,0.2052710913318181,0.0004031784313461547,0.9992739167153321,0.15549712936015442,0.00018888409380407912,0.026675720866062083,0.013026671363060585,0.8059923813353519,0.9994616668038389,8.890463340831673e-09
14,0.63,0.28,0.27,0.33,0.25,0.14,0.42,0.06,0.22,0.15,0.57,0.34,0.16,0.35,0.4,0.4,0.24,0.29
15,0.29,0.21,0.11,0.25,0.2,0.39,0.39,0.31,0.17,0.28,0.14,0.29,0.2,0.27,0.23,0.38,0.36,0.37
16,0.56,0.41,0.56,0.65,0.68,0.48,0.59,0.66,0.55,0.61,0.51,0.5,0.33,0.38,0.61,0.53,0.65,0.6
17,0.19412350723103058,0.06002036975137074,0.0747893941611203,0.6216096336934059,0.8567069879217207,0.46232298601424926,0.6824954686640855,0.25904700380616563,0.6610751538510788,0.48243204487525254,0.5972634428506917,0.0004929385551969263,0.23933752074378511,0.09861997886530648,0.19029056829547406,0.4577109389520973,0.3756180856214803,0.30512262865716
18,0.36,0.4,0.57,0.45,0.27,0.39,0.43,0.4,0.47,0.26,0.45,0.55,0.37,0.42,0.36,0.38,0.48,0.39
19,0.42,0.28,0.59,0.34,0.25,0.23,0.53,0.27,0.19,0.33,0.31,0.5,0.36,0.38,0.45,0.21,0.3,0.27
20,0.11,0.0,0.01,0.0,0.0,0.0,0.45,0.15,0.2,0.0,0.06,0.07,0.03,0.04,0.0,0.13,0.2,0.27
21,0.0,0.0,1.0,1.0,0.2894647531585225,0.007896818234277953,0.0,0.9999999999999811,0.6780224123880363,1.3187987305349926e-06,0.0,1.568516152856515e-09,0.9999999405908888,1.0,1.0,0.36394611303142066,1.0,0.0
22,0.45,0.26,0.45,0.4,0.12,0.28,0.37,0.4,0.34,0.1,0.22,0.31,0.26,0.45,0.32,0.3,0.11,0.23
23,0.0,1.0,0.0,0.0,0.9504600539736999,0.24245059921317733,0.0,0.22014345960362625,0.2784991905419037,0.9999999999973743,1.0,0.9999186192482722,0.28220886063164446,1.096726069792627e-225,0.0,0.4546352436001065,0.013413647774108358,0.9999917629678601
24,0.24608441250844323,0.5376163180912475,0.9877603305800967,0.7290431897993422,0.8154858224493212,0.6072337884036533,0.7137400618936447,0.959245424349627,0.6497303484451525,0.7896573962164992,0.19200042652288568,2.416575634805114e-06,0.4143104279862104,0.9705650039327888,0.449384684504939,0.6776518464407253,0.9169987986411263,0.7981646640737683
25,0.11,0.29,0.25,0.27,0.26,0.25,0.26,0.21,0.21,0.25,0.33,0.21,0.17,0.08,0.07,0.16,0.26,0.28
26,0.48,0.26,0.6,0.46,0.25,0.16,0.63,0.41,0.41,0.29,0.5,0.66,0.37,0.59,0.4,0.31,0.46,0.5
27,0.51,0.7,0.47,0.65,0.77,0.71,0.48,0.5,0.56,0.82,0.56,0.49,0.37,0.54,0.66,0.62,0.63,0.74
28,0.52,0.26,0.43,0.35,0.43,0.6,0.33,0.33,0.4,0.29,0.37,0.45,0.35,0.41,0.36,0.5,0.29,0.26
29,0.21571265265745157,0.24430976023971487,0.2199340951594916,0.21920931587464165,0.21645027565267233,0.21812903406949352,0.21927546278294235,0.22035250752697022,0.22040421446230418,0.21893213656950058,0.21753313816815034,0.32827906012240077,0.2205795629312678,0.22010001353767467,0.21854439406411733,0.2195974681448346,0.21864213740793673,0.22026130270298452
30,0.5,0.16,0.17,0.34,0.13,0.39,0.21,0.21,0.21,0.28,0.28,0.6,0.29,0.32,0.39,0.18,0.29,0.14
31,0.54,0.4,0.49,0.49,0.42,0.65,0.58,0.61,0.55,0.31,0.51,0.48,0.53,0.49,0.54,0.6,0.72,0.47
32,0.14766524082942448,0.156193613843989,0.15995107081411278,0.14692542864558192,0.1511677496462069,0.1470176974126396,0.14662158045553228,0.14696150918903383,0.14699422209512275,0.14698189334430273,0.1468966388277831,0.15968516913494857,0.1469077984178312,0.14700228968420617,0.1461473922933038,0.1470109701907854,0.1470523125731569,0.14700561223431008
33,1.0,0.7818804199577576,0.0,0.031684815247390634,0.49279867853670445,0.33549486972099857,1.0,0.079575690101774,0.36620434470662827,0.9996979489254562,1.0,6.938561637819832e-44,0.5159869396933844,1.0,0.0,0.3632231788285698,0.2021844133604303,6.7518642506344245e-06
34,0.1,0.14,0.15,0.13,0.2,0.09,0.55,0.22,0.14,0.24,0.3,0.33,0.37,0.17,0.29,0.11,0.27,0.16
35,0.55,0.43,0.42,0.48,0.69,0.38,0.53,0.42,0.52,0.59,0.61,0.52,0.47,0.38,0.55,0.52,0.62,0.53
