0,0.04,0.18,0.19,0.41,0.06,0.62,0.15,0.13,0.05,0.05,0.05,0.21,0.58,0.09,0.39,0.39,0.05,0.04
1,0.26,0.2,0.47,0.17,0.11,0.31,0.39,0.37,0.31,0.06,0.12,0.49,0.38,0.27,0.26,0.23,0.31,0.21
2,0.9536609944912027,0.9522539810835956,0.9560436461179326,0.9527551388966745,0.9508182940603273,0.9520148643392898,0.95680483843612,0.9543679718415111,0.9548239827146797,0.9531160717912479,0.9516282366200337,0.9510366557542248,0.9510977143257132,0.9514562732993672,0.9554996125996364,0.9541250074496028,0.9499918247522264,0.9511534541488862
3,0.26,0.17,0.64,0.45,0.51,0.3,0.19,0.64,0.44,0.33,0.33,0.38,0.3,0.51,0.51,0.39,0.6,0.61
4,0.9187300811472523,0.918775714577359,0.8850710195692036,0.9187237525836591,0.9188298717475062,0.9187694005598092,0.9187088137225949,0.9187232600633198,0.9195461904542892,0.9187159715058333,0.9188490261670097,0.9188094891395269,0.9187738280703348,0.9187159246641046,0.9188577845709771,0.918713993451977,0.9187193509069906,0.9188921863146696
5,0.15,0.2,0.35,0.22,0.34,0.19,0.14,0.33,0.13,0.39,0.39,0.42,0.58,0.28,0.37,0.24,0.31,0.22
6,0.5933538974725996,0.431805506066864,0.06138289502210904,0.9995627186057926,0.9961459757383992,0.8561525660119653,0.5688960610202489,0.9460911667874556,0.7531999943725781,0.9999999873257029,0.9985663481012721,0.8591243846428559,0.45614969093524427,0.3927845323691395,0.7623290518782744,0.8964563623282452,0.9842387308070674,0.4142347882485199
7,1.0,1.0,1.0,0.0,0.3930998850032924,0.6267854455238007,0.0,0.9995507910716005,1.0,1.0,1.0,3.5190708647561415e-127,3.6645018410206174e-26,1.0,0.0,6.190242411474575e-07,0.9974376475465516,1.0
8,0.55,0.29,0.51,0.54,0.4,0.44,0.59,0.47,0.35,0.26,0.19,0.44,0.44,0.46,0.39,0.38,0.36,0.28
9,0.14740403654734416,0.09258414575282548,1.0000000994736041e-07,0.16487582944016946,0.17282861919666803,0.1710287760388472,0.1890649659502615,0.1724458354288596,0.9820744903944959,0.17162941465477505,0.16581100259766074,0.1694112648009582,0.17053464013515354,0.17066567378617556,0.29638403548530784,0.17286519970865796,0.18364151460352907,0.16752638747436366
10,0.5924652207190013,0.9814802823108695,0.8162279025954622,0.707680969788262,0.6897524078963223,0.8070896920489357,0.0018290975949864486,0.815292288830569,0.2480189742073515,0.8273666776688726,0.9147925430852082,0.5485606638776126,0.9999957436756219,0.4053972072235437,0.8130250160721446,0.5697801245734705,0.9954523824988945,0.7029317487476486
11,0.982933402594105,0.06037091626760916,1.7666291049469917e-40,0.9756759057696909,0.12434138346286527,0.027355053980312655,0.86418788834401,0.9541482631925952,0.028262183756243786,0.609502354305628,0.9518462407300097,0.9999999999543245,0.9999999924892694,0.9998626220135414,0.98661892626684,0.7389163985874744,1.0,0.3506857147760246
12,0.4881314099528323,0.50921266195326,0.5056221365380987,0.4925174671477492,0.5127656662577948,0.48678033150293865,0.4833413164285644,0.4877793128184795,0.5,0.5284745464021249,0.5356075663112101,0.5072062572572904,0.5,0.5,0.5,0.5,0.5248519476020215,0.5056212162393415
13,0.9962816981211761,4.640404597452306e-21,5.649266604670829e-05,4.903145717172685e-12,4.665263584846006e-18,0.9992037075775912,6.2191969525201e-13,0.22086832810195836,3.779267766602354e-06,3.9805943710413355e-102,2.1453046698284442e-20,0.9999999999999596,0.9141109085251568,2.209787272468529e-06,2.837730346404078e-14,0.7495952452364376,0.9999946479483359,0.9999949512019104
14,0.9970908730878927,0.006444132197091593,0.01741211084229483,0.02026091498459,0.0009945325274535637,0.6340425758538981,0.34184103010241135,0.8802647307807943,0.8493613916940622,0.3110715655754801,0.5445603537295048,7.143431997216357e-05,0.9716111865684692,0.9869921848829818,0.29274791964576413,0.6866475634030035,0.5623629454142363,0.5676812567156583
15,0.47,0.12,0.07,0.3,0.46,0.1,0.34,0.22,0.6,0.08,0.11,0.4,0.4,0.06,0.21,0.39,0.11,0.18
16,1.0,1.0,0.0,0.0,0.33064125319435883,0.6543668509977397,0.0,0.6892770618307195,0.1299868799374543,0.9999999907528961,0.0,1.0,0.9999989950353506,0.9999999999999953,0.0,0.21231994709530924,1.0,0.0
17,0.9512286585749468,0.9961628890520634,6.481140646672561e-07,0.7959550658915948,0.00012374935618091962,0.00038553456995679854,0.3828757293690052,0.9999982051508504,0.9593326353008568,0.00038495747071110985,0.0004576556771986671,1.087067266106189e-06,0.0013327178752088945,0.0018864084065647131,0.0006022246698345415,0.9958979479748189,1.9623299545248e-07,0.9999999960248873
18,0.58,0.3,0.62,0.22,0.05,0.01,0.47,0.29,0.19,0.22,0.3,0.41,0.18,0.33,0.27,0.11,0.22,0.26
19,0.44,0.68,0.34,0.71,0.24,0.93,0.25,0.48,0.87,0.66,0.73,0.43,0.29,0.29,0.73,0.61,0.86,0.66
20,0.9999999285309649,0.042431164325053915,0.06652644907545041,0.005964057163349723,0.05045996647340242,0.2576110064649719,0.9749005998018823,0.004221571424478345,0.00010375649031341506,3.977545143374751e-90,0.44564987006291473,1.0,0.2794923432123467,0.006339756497682142,0.9604887846241715,0.0007063722886881189,0.0011987480802762025,0.19480885006898307
21,0.13,0.08,0.19,0.16,0.07,0.22,0.16,0.27,0.19,0.06,0.21,0.55,0.46,0.45,0.05,0.2,0.23,0.08
22,0.39,0.21,0.25,0.2,0.15,0.19,0.22,0.3,0.34,0.19,0.36,0.35,0.19,0.32,0.37,0.15,0.38,0.17
